date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:45:43	21917/21917	---M-Z	200	added ('OK')	text/html	etag:%22f84bc55cdf9dd51:0%22	https://kb.dubaided.gov.ae/main11.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/main11.html	(from https://kb.dubaided.gov.ae/FDI/FDI_Services_Arabic.htm)
14:45:43	64989/64989	---M-Z	200	added ('OK')	text/html	etag:%22863cc45b1918d41:0%22	https://kb.dubaided.gov.ae/FDI/FDI_Services_English.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/FDI/FDI_Services_English.html	(from https://kb.dubaided.gov.ae/FDI/FDI_Services_Arabic.htm)
14:45:43	307/307	---M-Z	200	added ('OK')	text/xml	etag:%22229b791c9ed71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/filelist.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/filelist.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/main%20BP.htm)
14:45:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:45:44%20GMT	https://kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/editdata.mso	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/editdata.45.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/main%20BP.htm)
14:45:44	3339/3339	---M--	200	added ('OK')	application/vnd.ms-officetheme	etag:%225de98e791c9ed71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/themedata.thmx	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/themedata.thmx	(from https://kb.dubaided.gov.ae/consumer%20protection/main%20BP.htm)
14:45:44	314/314	---M-Z	200	added ('OK')	text/xml	etag:%224d108f791c9ed71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/colorschememapping.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/colorschememapping.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/main%20BP.htm)
14:45:45	2314/2314	---M--	200	added ('OK')	image/jpeg	etag:%2295fc98791c9ed71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/image004.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/image004.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/main%20BP.htm)
14:45:45	2308/2308	---M--	200	added ('OK')	image/jpeg	etag:%2210db9a791c9ed71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/image005.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/main%20BP_files/image005.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/main%20BP.htm)
14:45:45	336/336	---M-Z	200	added ('OK')	text/xml	etag:%22c65d9556384ad71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/filelist.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/filelist.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:45:45%20GMT	https://kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/editdata.mso	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/editdata.4b.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:46	289/289	---M-Z	200	added ('OK')	text/xml	etag:%2216498f56384ad71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/item0008.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/item0008.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:46	3339/3339	---M--	200	added ('OK')	application/vnd.ms-officetheme	etag:%22b708f56384ad71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/themedata.thmx	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/themedata.thmx	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:46	314/314	---M-Z	200	added ('OK')	text/xml	etag:%22f7968f56384ad71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/colorschememapping.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/colorschememapping.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:47	130168/130168	---M-Z	200	added ('OK')	text/html	etag:%221a75b79229e0d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Scope%20Of%20Support.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Scope%20Of%20Support.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:47	174849/174849	---M-Z	200	added ('OK')	text/html	etag:%22f423213f29e0d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Out%20of%20Scope.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Out%20of%20Scope.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:48	56502/56502	---M-Z	200	added ('OK')	text/html	etag:%22ca4490ffec99d51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Alternate%20inspector.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Alternate%20inspector.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:48	55809/55809	---M-Z	200	added ('OK')	text/html	etag:%2254f09de9ea99d51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Assignment%20FWP.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Assignment%20FWP.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:48	103206/103206	---M-Z	200	added ('OK')	text/html	etag:%22321eded98aefd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Executive%20Council%20and%20Federal%20Entities.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Executive%20Council%20and%20Federal%20Entities.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:45:48%20GMT	https://kb.dubaided.gov.ae/consumer%20protection/Tourist%20CMP.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Tourist%20CMP.54.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:49	69767/69767	---M-Z	200	added ('OK')	text/html	etag:%229b348b911ed7d51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/New%20CMP.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/New%20CMP.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:49	48054/48054	---M-Z	200	added ('OK')	text/html	etag:%22e61a8bcd27c9d51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Reopen%20complaint.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Reopen%20complaint.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:49	65237/65237	---M-Z	200	added ('OK')	text/html	etag:%22951aee84d2fdd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/%d9%87%d9%88%d8%a7%d8%aa%d9%81%20%d8%a7%d9%84%d8%a7%d9%85%d8%a7%d8%b1%d8%a7%d8%aa%20%d8%a7%d9%84%d8%a7%d8%ae%d8%b1%d9%89.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/%d9%87%d9%88%d8%a7%d8%aa%d9%81%20%d8%a7%d9%84%d8%a7%d9%85%d8%a7%d8%b1%d8%a7%d8%aa%20%d8%a7%d9%84%d8%a7%d8%ae%d8%b1%d9%89.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:50	101452/101452	---M-Z	200	added ('OK')	text/html	etag:%2256fb71773960d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Follow%20up.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Follow%20up.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:50	904456/904456	---M--	200	added ('OK')	application/pdf	etag:%221b6df1f532a0d01:0%22	https://kb.dubaided.gov.ae/consumer%20protection/BlueBook_E.pdf	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/BlueBook_E.pdf	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:50	58774/58774	---M-Z	200	added ('OK')	text/html	etag:%22bb2870ea5b2cd71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Price%20list%20Approval.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Price%20list%20Approval.html	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:50	2309/2309	---M--	200	added ('OK')	image/jpeg	etag:%224389556384ad71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/image002.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/CR%20E_files/image002.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/CR%20E.htm)
14:45:51	544/544	---M-Z	200	added ('OK')	text/xml	etag:%2259261c2845abd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/filelist.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/filelist.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:51	4432/4432	---M--	200	added ('OK')	application/x-msmetafile	etag:%22f63bf2845abd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/preview.wmf	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/preview.wmf	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:45:51%20GMT	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/editdata.mso	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/editdata.5e.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:52	3339/3339	---M--	200	added ('OK')	application/vnd.ms-officetheme	etag:%22f63bf2845abd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/themedata.thmx	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/themedata.thmx	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:52	314/314	---M-Z	200	added ('OK')	text/xml	etag:%22f63bf2845abd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/colorschememapping.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/colorschememapping.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:52	1940/1940	---M--	200	added ('OK')	image/jpeg	etag:%2279d112845abd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image002.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image002.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:52	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:45:52%20GMT	https://kb.dubaided.gov.ae/Old%20files/Ahlan%20Dubai/consumer%20protection/%d8%a7%d9%84%d9%85%d9%84%d9%83%d9%8a%d8%a9%20%d8%a7%d9%84%d9%81%d9%83%d8%b1%d9%8a%d8%a9.htm	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/Old%20files/Ahlan%20Dubai/consumer%20protection/%d8%a7%d9%84%d9%85%d9%84%d9%83%d9%8a%d8%a9%20%d8%a7%d9%84%d9%81%d9%83%d8%b1%d9%8a%d8%a9.62.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:53	43115/43115	---M--	200	added ('OK')	image/png	etag:%22cc7c3b4d49dd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image003.png	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image003.png	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:53	7592/7592	---M--	200	added ('OK')	image/png	etag:%22cc7c3b4d49dd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image004.png	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image004.png	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:53	39818/39818	---M--	200	added ('OK')	image/jpeg	etag:%22f061172845abd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image006.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image006.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:54	1938/1938	---M--	200	added ('OK')	image/jpeg	etag:%22f061172845abd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image007.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image007.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:54	45434/45434	---M--	200	added ('OK')	image/png	etag:%2259261c2845abd51:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image009.png	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property_files/image009.png	(from https://kb.dubaided.gov.ae/consumer%20protection/Intellectual%20property.htm)
14:45:54	350/350	---M-Z	200	added ('OK')	text/xml	etag:%22cf7d5aa0753d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/filelist.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/filelist.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers.htm)
14:45:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:45:54%20GMT	https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/editdata.mso	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/editdata.69.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers.htm)
14:45:55	3339/3339	---M--	200	added ('OK')	application/vnd.ms-officetheme	etag:%2220b855a0753d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/themedata.thmx	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/themedata.thmx	(from https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers.htm)
14:45:55	314/314	---M-Z	200	added ('OK')	text/xml	etag:%2220b855a0753d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/colorschememapping.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/colorschememapping.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers.htm)
14:45:56	29797/29797	---M--	200	added ('OK')	image/jpeg	etag:%22cf7d5aa0753d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/image004.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/image004.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers.htm)
14:45:56	1937/1937	---M--	200	added ('OK')	image/jpeg	etag:%22cf7d5aa0753d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/image005.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers_files/image005.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/Inspection%20Centers.htm)
14:45:56	353/353	---M-Z	200	added ('OK')	text/xml	etag:%2219ba64b29fb9d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/filelist.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/filelist.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures.htm)
14:45:57	7966/7966	---M--	200	added ('OK')	application/x-msmetafile	etag:%221ac152b29fb9d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/preview.wmf	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/preview.wmf	(from https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures.htm)
14:45:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:45:57%20GMT	https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/editdata.mso	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/editdata.70.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures.htm)
14:45:57	3339/3339	---M--	200	added ('OK')	application/vnd.ms-officetheme	etag:%2283e852b29fb9d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/themedata.thmx	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/themedata.thmx	(from https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures.htm)
14:45:58	314/314	---M-Z	200	added ('OK')	text/xml	etag:%2283e852b29fb9d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/colorschememapping.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/colorschememapping.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures.htm)
14:45:58	103300/103300	---M--	200	added ('OK')	image/jpeg	etag:%22238b5fb29fb9d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/image004.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/image004.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures.htm)
14:45:58	40840/40840	---M--	200	added ('OK')	image/jpeg	etag:%22804a36e8723d71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/image001.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures_files/image001.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/Precautionary%20measures.htm)
14:45:58	286/286	---M-Z	200	added ('OK')	text/xml	etag:%222422b071b09fd61:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/filelist.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/filelist.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards.htm)
14:45:59	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:45:59%20GMT	https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/editdata.mso	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/editdata.76.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards.htm)
14:45:59	3339/3339	---M--	200	added ('OK')	application/vnd.ms-officetheme	etag:%222422b071b09fd61:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/themedata.thmx	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/themedata.thmx	(from https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards.htm)
14:46:00	314/314	---M-Z	200	added ('OK')	text/xml	etag:%222422b071b09fd61:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/colorschememapping.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/colorschememapping.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards.htm)
14:46:00	1938/1938	---M--	200	added ('OK')	image/jpeg	etag:%222422b071b09fd61:0%22	https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/image002.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards_files/image002.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/Friendly%20Standards.htm)
14:46:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Dec%202021%2010:46:00%20GMT	https://kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84_files/editdata.mso	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84_files/editdata.7b.delayed	(from https://kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84.htm)
14:46:01	3339/3339	---M--	200	added ('OK')	application/vnd.ms-officetheme	etag:%22a9ce52d41b9ed71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84_files/themedata.thmx	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84_files/themedata.thmx	(from https://kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84.htm)
14:46:01	314/314	---M-Z	200	added ('OK')	text/xml	etag:%22e6f552d41b9ed71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84_files/colorschememapping.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84_files/colorschememapping.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84.htm)
14:46:02	2057/2057	---M--	200	added ('OK')	image/jpeg	etag:%22921f6bd41b9ed71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84_files/image003.jpg	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84_files/image003.jpg	(from https://kb.dubaided.gov.ae/consumer%20protection/%d8%ad%d9%85%d8%a7%d9%8a%d8%a9%d8%a7%d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84.htm)
14:46:02	275/275	---M-Z	200	added ('OK')	text/xml	etag:%224e7dbf7c374ad71:0%22	https://kb.dubaided.gov.ae/consumer%20protection/main%20CC_files/filelist.xml	C:/Users/ahmed.farghali/Desktop/httpskb.dubaided.gov.ae/kb/kb.dubaided.gov.ae/consumer%20protection/main%20CC_files/filelist.xml	(from https://kb.dubaided.gov.ae/consumer%20protection/main%20CC.htm)
